'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_uu_g4','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_ud_g4','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_us_g4','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3','InvCoshPar_ss_g4'
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
0.756305,0.82937,0.769425,-0.495355,0.0806775,-0.0223004,1.69385,0.989297,-0.553451,0.495925,-0.0540633,-0.0359415,0.81618,-0.0820872,-0.780009,0.0612921,0.10877,0.0404626,1.20426,0.593421,0.970437,-0.424389,0.026501,-0.0218249
