'x1','x2'
4.88505,0.752369
4.88505,0.752369
4.88505,0.752369
4.88505,0.752369
4.88505,0.752369
4.88505,0.752369
5.43536,1.16865
5.43536,1.16865
5.43536,1.16865
4.8088,0.490615
4.8088,0.490615
4.8088,0.490615
4.8088,0.490615
4.93681,2.07282
4.93681,2.07282
4.93681,2.07282
4.93681,2.07282
5.43691,2.42836
5.67761,2.46276
5.26862,2.82195
5.26862,2.82195
5.26862,2.82195
4.84577,2.14623
4.84577,2.14623
4.84577,2.14623
4.53672,0.940832
4.53672,0.940832
4.53672,0.940832
4.53672,0.940832
4.53672,0.940832
4.53672,0.940832
4.53672,0.940832
4.47307,0.741901
4.47307,0.741901
4.47307,0.741901
4.69548,1.14477
4.69548,1.14477
5.14316,1.58659
5.14316,1.58659
4.67269,0.251339
4.67269,0.251339
4.86388,1.66109
4.86388,1.66109
4.86388,1.66109
4.86388,1.66109
4.86388,1.66109
5.88034,0.847917
5.21075,0.493641
5.21075,0.493641
5.21075,0.493641
5.21075,0.493641
5.21075,0.493641
5.21075,0.493641
5.0936,1.44046
5.0936,1.44046
5.40078,1.66183
5.40078,1.66183
5.40078,1.66183
5.33621,1.24249
6.08578,0.915198
6.08578,0.915198
6.02407,0.517815
6.02407,0.517815
6.02407,0.517815
6.02407,0.517815
6.02407,0.517815
5.10444,0.529713
5.45358,0.816199
4.92849,0.872393
4.92849,0.872393
4.92849,0.872393
4.92849,0.872393
5.44622,1.12597
4.86012,1.53189
4.40146,1.02588
5.68479,1.41893
5.86609,0.610607
5.86609,0.610607
4.9702,2.53693
4.9702,2.53693
5.27724,2.39284
5.22741,2.05778
5.22741,2.05778
5.22741,2.05778
5.22741,2.05778
5.22741,2.05778
5.22228,2.59356
5.22228,2.59356
5.22228,2.59356
5.05822,1.43756
4.87053,1.81134
5.1007,1.02767
5.1007,1.02767
5.21979,0.150787
5.21979,0.150787
5.21979,0.150787
5.16476,1.39604
5.16476,1.39604
5.16476,1.39604
5.16476,1.39604
5.16476,1.39604
5.03203,1.41003
5.00656,1.17584
4.99584,0.157118
4.11876,1.74221
5.35185,1.17717
5.35185,1.17717
5.35185,1.17717
5.35185,1.17717
5.11159,0.467822
5.11159,0.467822
5.11159,0.467822
5.11159,0.467822
5.11159,0.467822
5.90054,1.30584
5.90054,1.30584
4.38585,1.5969
4.12395,1.14877
4.12395,1.14877
4.99383,0.211481
4.40418,1.14619
4.40418,1.14619
4.40418,1.14619
4.95335,2.78325
4.95335,2.78325
4.95335,2.78325
4.95335,2.78325
4.95335,2.78325
4.56773,2.67751
4.56773,2.67751
4.56773,2.67751
4.56773,2.67751
4.56773,2.67751
5.2307,2.02494
3.83424,1.62146
3.83424,1.62146
3.97955,0.751195
3.97955,0.751195
4.65796,0.162102
4.65796,0.162102
5.25834,1.42139
5.25834,1.42139
5.25834,1.42139
5.25834,1.42139
5.24568,0.770982
5.21561,1.59237
4.6732,2.14742
4.63779,1.80379
4.63779,1.80379
4.63779,1.80379
4.63779,1.80379
4.63779,1.80379
4.63779,1.80379
4.63779,1.80379
4.63779,1.80379
4.0184,0.86421
3.9663,0.0958145
5.2566,0.851275
6.43943,1.05313
5.66415,1.68498
5.66415,1.68498
5.55953,2.28953
5.68666,0.816095
5.02289,1.43593
5.02289,1.43593
4.52252,0.615925
5.26091,1.50254
5.26091,1.50254
5.26091,1.50254
4.9839,1.68338
5.91486,0.974284
5.91486,0.974284
5.91486,0.974284
6.21832,0.454284
6.21832,0.454284
5.62962,0.367318
4.61635,0.28319
4.61635,0.28319
4.61635,0.28319
4.61635,0.28319
4.21945,1.32641
5.52779,0.931033
5.52779,0.931033
5.48031,0.485498
5.48031,0.485498
5.48031,0.485498
5.48031,0.485498
5.66642,1.3724
5.84481,1.12796
5.84481,1.12796
5.84481,1.12796
5.84481,1.12796
5.09889,2.17959
5.68598,1.52028
5.68598,1.52028
5.4049,2.34021
5.72374,2.26815
5.72374,2.26815
5.54665,2.08297
5.47671,1.40678
5.27152,0.584918
5.27152,0.584918
5.27152,0.584918
4.96947,0.625979
4.96947,0.625979
4.96947,0.625979
4.96947,0.625979
4.96947,0.625979
4.96947,0.625979
4.96947,0.625979
4.56386,0.71447
4.31716,2.2307
4.82923,2.70747
4.82923,2.70747
4.82923,2.70747
4.82923,2.70747
4.82923,2.70747
4.82923,2.70747
4.82923,2.70747
5.48367,1.94866
5.48367,1.94866
5.48367,1.94866
5.10813,2.44067
5.56262,1.61331
5.56262,1.61331
5.56262,1.61331
4.12788,1.74797
4.60747,0.745702
4.27448,1.56859
3.95561,0.965855
5.50514,1.02182
5.50514,1.02182
5.50514,1.02182
5.9136,2.22045
5.9136,2.22045
5.9136,2.22045
5.9136,2.22045
5.45193,1.82155
4.68265,0.864606
4.68265,0.864606
4.69569,0.451347
4.69569,0.451347
5.26316,1.90675
5.26316,1.90675
5.26316,1.90675
5.84525,0.350943
5.84525,0.350943
6.04984,0.881911
6.04984,0.881911
6.04984,0.881911
6.04984,0.881911
5.33675,1.10103
5.33675,1.10103
5.33675,1.10103
5.33675,1.10103
5.86886,1.9655
5.86886,1.9655
5.40914,2.23313
5.40914,2.23313
5.78925,0.764962
5.88305,1.66931
5.88305,1.66931
4.87984,1.92755
4.87984,1.92755
4.87984,1.92755
5.71107,0.909789
5.71107,0.909789
5.71107,0.909789
5.71107,0.909789
5.71107,0.909789
6.20222,1.63542
6.20222,1.63542
4.65699,1.50613
4.65699,1.50613
4.65699,1.50613
5.78259,0.79341
5.28706,0.222625
5.28706,0.222625
5.28706,0.222625
5.28706,0.222625
5.28706,0.222625
5.11359,0.596913
5.11359,0.596913
5.11359,0.596913
5.11359,0.596913
4.65585,0.798187
5.27278,0.695731
5.27278,0.695731
5.27278,0.695731
5.27278,0.695731
5.27278,0.695731
5.27278,0.695731
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.0618,0.513989
5.23619,1.33965
4.86333,0.680414
4.86333,0.680414
4.86333,0.680414
5.0431,0.864216
5.0431,0.864216
5.0431,0.864216
5.0431,0.864216
5.0431,0.864216
5.0431,0.864216
5.09872,0.855632
5.09872,0.855632
4.52266,1.37045
4.52266,1.37045
4.52266,1.37045
4.17199,0.373085
4.17199,0.373085
4.17199,0.373085
4.17199,0.373085
4.17199,0.373085
4.17199,0.373085
4.448,1.62286
4.78583,1.27147
4.78583,1.27147
5.41739,1.37093
5.15958,0.618737
5.1056,1.11451
4.35418,0.742908
4.35418,0.742908
4.35418,0.742908
4.85777,0.388606
4.85777,0.388606
4.51751,0.134961
4.51751,0.134961
4.51751,0.134961
4.48869,0.0134541
4.48869,0.0134541
4.46533,0.939807
4.46533,0.939807
4.46533,0.939807
4.46533,0.939807
4.46533,0.939807
4.46533,0.939807
4.80387,0.544848
4.80387,0.544848
5.04993,0.112781
5.04993,0.112781
5.04993,0.112781
5.17916,2.15277
5.17916,2.15277
5.17916,2.15277
5.22828,1.35386
5.22828,1.35386
5.03866,0.329432
5.03866,0.329432
5.03866,0.329432
5.03866,0.329432
5.26079,0.224323
5.26079,0.224323
5.26079,0.224323
5.26079,0.224323
5.42789,0.0530707
5.42789,0.0530707
5.42789,0.0530707
5.75228,1.4198
5.75228,1.4198
5.75228,1.4198
5.60963,0.837708
4.93544,0.78591
4.93544,0.78591
4.89542,0.283179
5.87387,0.390774
4.47649,0.411428
4.47649,0.411428
4.47649,0.411428
4.51335,0.485065
4.51335,0.485065
4.51335,0.485065
4.51335,0.485065
4.51335,0.485065
4.87353,0.824474
4.93033,0.684835
4.48301,1.08349
4.48301,1.08349
5.16313,1.55586
5.16313,1.55586
4.94438,2.11571
4.94438,2.11571
4.94438,2.11571
4.94438,2.11571
4.90878,1.73668
4.90878,1.73668
4.38129,2.74908
4.38129,2.74908
4.38129,2.74908
4.49625,1.75219
3.85023,1.9034
3.85023,1.9034
4.01539,2.18651
4.01539,2.18651
4.2171,2.44269
4.2171,2.44269
4.2171,2.44269
5.76677,2.00322
5.76677,2.00322
5.76677,2.00322
5.76677,2.00322
5.76677,2.00322
4.95738,2.46372
5.5818,2.28301
4.86438,1.35745
3.54493,1.87609
3.54493,1.87609
3.54493,1.87609
4.70777,1.85691
5.91907,1.53831
5.91907,1.53831
5.91907,1.53831
5.91907,1.53831
5.91907,1.53831
5.91907,1.53831
3.74171,1.01935
3.74171,1.01935
3.74171,1.01935
3.74171,1.01935
3.74171,1.01935
3.74171,1.01935
3.74171,1.01935
3.74171,1.01935
3.74171,1.01935
3.80873,0.758404
3.80873,0.758404
3.80873,0.758404
4.62723,2.13661
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
4.22625,0.595571
5.02738,0.300211
5.02738,0.300211
5.73049,0.726186
5.73049,0.726186
5.73049,0.726186
5.73049,0.726186
5.73049,0.726186
5.73049,0.726186
5.73049,0.726186
5.73049,0.726186
5.73861,0.594316
5.73861,0.594316
5.73861,0.594316
5.73861,0.594316
5.73861,0.594316
5.73861,0.594316
5.89697,0.326157
5.89697,0.326157
5.89697,0.326157
5.66485,0.912516
5.03528,1.56479
5.03528,1.56479
5.19601,1.16103
5.22493,0.684796
5.22493,0.684796
5.22493,0.684796
5.22493,0.684796
5.0417,0.809236
5.0417,0.809236
5.0417,0.809236
5.0417,0.809236
5.0417,0.809236
5.0417,0.809236
5.0417,0.809236
5.0417,0.809236
4.78359,1.85779
4.36942,1.94214
4.36942,1.94214
4.34384,1.75084
4.34384,1.75084
5.26355,2.07349
3.99742,1.58131
3.99742,1.58131
6.41788,0.939138
4.45826,1.77911
4.62204,2.20057
4.62204,2.20057
4.62204,2.20057
4.88917,2.63814
5.72745,3.17252
4.92251,1.83073
4.84532,0.469064
4.20663,1.03985
4.20663,1.03985
5.46152,1.01711
5.46152,1.01711
5.46152,1.01711
5.72031,0.457132
5.85164,0.179805
5.70042,0.762859
4.68495,0.136929
4.68495,0.136929
4.77476,0.430379
4.77476,0.430379
4.77476,0.430379
4.46394,1.33319
5.48644,0.516051
5.48644,0.516051
5.48644,0.516051
5.59131,1.63967
5.42788,1.38431
5.42788,1.38431
4.18343,0.651761
4.7743,2.28799
4.7743,2.28799
5.43873,1.0875
5.95314,1.00185
5.39087,1.00454
5.39087,1.00454
5.39087,1.00454
5.39087,1.00454
5.21813,0.420238
5.78293,2.01296
5.78293,2.01296
5.78293,2.01296
4.41832,1.38123
4.41832,1.38123
5.34342,1.93214
5.34342,1.93214
5.34342,1.93214
4.73098,3.01394
4.92499,3.23913
4.27246,1.8328
4.27246,1.8328
4.27246,1.8328
4.27246,1.8328
4.27246,1.8328
4.32078,1.76928
4.32078,1.76928
4.553,2.29395
4.553,2.29395
5.00793,0.226032
5.10611,0.695168
5.10611,0.695168
4.31106,1.03203
4.31106,1.03203
4.31106,1.03203
4.31106,1.03203
4.31106,1.03203
4.31106,1.03203
5.12052,0.0421416
5.12052,0.0421416
5.12052,0.0421416
5.12052,0.0421416
5.12052,0.0421416
5.12052,0.0421416
5.12052,0.0421416
5.12052,0.0421416
5.27444,0.698701
4.41777,0.988669
4.94956,2.57043
4.26989,2.55595
4.26989,2.55595
4.72348,2.16387
4.72348,2.16387
4.72348,2.16387
4.72348,2.16387
4.72348,2.16387
4.4142,2.45126
4.4142,2.45126
5.25545,1.69494
5.25545,1.69494
5.52953,0.893272
5.52953,0.893272
4.61431,0.470436
4.61431,0.470436
4.96297,0.715125
4.96297,0.715125
4.96297,0.715125
5.5294,1.22733
5.28109,1.70663
5.28109,1.70663
5.5381,1.40517
5.5381,1.40517
5.5381,1.40517
5.57078,0.875799
5.57078,0.875799
4.25171,2.30301
4.5596,1.34332
4.5596,1.34332
4.96221,1.50996
5.00295,0.981609
5.00295,0.981609
5.00295,0.981609
5.00295,0.981609
4.80297,0.710067
4.80297,0.710067
4.80297,0.710067
4.80297,0.710067
5.35806,0.983554
5.35806,0.983554
5.35806,0.983554
5.35806,0.983554
5.35806,0.983554
5.35806,0.983554
4.69478,1.61021
4.62141,1.74106
4.62141,1.74106
4.54257,0.925322
5.71336,1.54303
5.71336,1.54303
6.09585,1.01833
6.09585,1.01833
5.26469,1.28826
4.5498,2.23288
4.5498,2.23288
4.5498,2.23288
3.91078,1.83459
3.91078,1.83459
3.80013,1.37029
4.14445,0.979312
4.34157,2.20371
4.90096,1.4678
4.90096,1.4678
4.70861,1.35104
5.79494,0.775926
5.79494,0.775926
5.79494,0.775926
5.79494,0.775926
5.79494,0.775926
5.79494,0.775926
5.84377,1.74704
6.25776,0.872253
4.39972,1.00811
5.24779,0.49129
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.81319,0.677269
4.92656,1.71702
4.92656,1.71702
3.82326,0.783521
3.89921,0.74136
3.67083,1.51446
4.16255,1.40888
4.16255,1.40888
4.16255,1.40888
4.16255,1.40888
4.16255,1.40888
4.52762,0.0815406
5.85239,0.40299
5.85239,0.40299
5.85239,0.40299
4.71928,1.33568
4.71928,1.33568
4.71928,1.33568
4.71928,1.33568
4.6218,0.988427
4.3204,0.135921
4.3204,0.135921
4.3204,0.135921
4.3204,0.135921
4.3204,0.135921
4.3204,0.135921
4.3204,0.135921
4.3204,0.135921
4.56447,0.503881
5.34683,1.07866
5.34683,1.07866
5.46236,2.20629
4.89286,1.34132
5.25818,1.45841
3.95982,0.635212
3.95982,0.635212
4.04727,0.682055
4.04727,0.682055
4.04727,0.682055
4.47172,0.189883
4.47172,0.189883
5.93658,0.613062
4.38676,0.815119
4.38676,0.815119
4.38676,0.815119
4.38676,0.815119
5.74681,0.144964
5.74681,0.144964
5.74681,0.144964
5.74681,0.144964
5.74681,0.144964
5.82402,1.4992
5.22955,0.909291
5.35468,1.29486
5.35468,1.29486
5.35468,1.29486
4.56343,2.55916
4.56343,2.55916
4.56343,2.55916
5.18884,1.01178
5.18884,1.01178
5.18884,1.01178
5.18884,1.01178
5.18884,1.01178
5.18884,1.01178
5.11978,1.83975
5.11978,1.83975
5.11978,1.83975
5.11978,1.83975
4.91107,2.32662
4.91107,2.32662
5.10332,2.23967
5.10332,2.23967
5.53532,1.11954
5.53532,1.11954
5.26978,1.3552
5.26978,1.3552
5.26978,1.3552
5.26978,1.3552
5.26978,1.3552
5.26978,1.3552
5.26978,1.3552
4.39127,0.910623
4.39127,0.910623
4.39127,0.910623
4.39127,0.910623
4.57988,1.6211
4.57988,1.6211
4.57988,1.6211
4.64862,2.24525
4.64862,2.24525
4.64862,2.24525
5.25613,2.1246
5.25613,2.1246
5.25613,2.1246
5.25613,2.1246
5.25613,2.1246
6.25036,0.80194
6.25036,0.80194
4.60542,0.734881
5.49409,1.33303
5.49409,1.33303
4.80177,1.05746
4.31839,1.51944
5.51654,1.33223
5.34839,1.31502
5.78717,0.444519
5.78717,0.444519
5.78717,0.444519
5.78717,0.444519
5.78717,0.444519
5.78717,0.444519
5.63248,1.39107
5.63248,1.39107
5.63248,1.39107
5.82358,1.4114
5.82358,1.4114
4.81561,1.72676
4.81561,1.72676
4.81561,1.72676
4.59732,0.164777
4.59732,0.164777
4.59732,0.164777
5.0302,1.71609
5.0302,1.71609
5.0302,1.71609
5.0302,1.71609
5.0302,1.71609
5.0302,1.71609
5.0302,1.71609
4.30364,2.17546
5.67909,2.25264
4.60184,2.91372
4.60184,2.91372
5.30346,3.2395
5.30346,3.2395
5.30346,3.2395
5.30346,3.2395
5.30346,3.2395
5.30346,3.2395
6.11068,2.15992
6.11068,2.15992
5.754,1.94324
5.754,1.94324
5.754,1.94324
5.754,1.94324
5.754,1.94324
5.754,1.94324
5.754,1.94324
5.754,1.94324
5.754,1.94324
5.6884,0.44239
5.6884,0.44239
5.73916,0.19071
5.70923,0.510611
5.70923,0.510611
5.70923,0.510611
4.97773,0.086724
5.09204,0.522767
4.86965,1.00724
4.56883,0.93039
4.56883,0.93039
4.56883,0.93039
4.6394,0.484016
4.6394,0.484016
4.6394,0.484016
4.6394,0.484016
4.60463,1.21509
4.89709,0.408005
4.89709,0.408005
4.89709,0.408005
4.89709,0.408005
4.77438,0.221574
4.77438,0.221574
4.77438,0.221574
5.0886,0.681336
5.63021,0.942973
5.63021,0.942973
5.63021,0.942973
5.16513,1.61221
3.82034,0.349206
3.82034,0.349206
3.82034,0.349206
3.82034,0.349206
3.82034,0.349206
3.82034,0.349206
3.82034,0.349206
3.7889,1.12103
3.7889,1.12103
5.05161,2.03965
4.65175,1.62436
4.65175,1.62436
4.65175,1.62436
4.65175,1.62436
4.42848,1.70442
5.02096,2.08946
4.92911,3.40284
4.92911,3.40284
4.92911,3.40284
4.92911,3.40284
4.58017,3.65029
4.58017,3.65029
4.58017,3.65029
4.77359,3.31502
4.77359,3.31502
4.77359,3.31502
4.77359,3.31502
4.77359,3.31502
4.77359,3.31502
5.62982,2.03899
5.62982,2.03899
5.62982,2.03899
5.62982,2.03899
5.62982,2.03899
5.62982,2.03899
5.39672,2.1858
4.37913,1.91998
4.37913,1.91998
4.87226,1.90607
4.87226,1.90607
4.87226,1.90607
4.60968,1.82782
5.0045,0.259765
5.0045,0.259765
5.0045,0.259765
5.0045,0.259765
5.0045,0.259765
5.0045,0.259765
5.0045,0.259765
4.20392,0.0766542
4.20392,0.0766542
4.20392,0.0766542
5.44265,1.79584
5.44265,1.79584
5.44265,1.79584
6.32659,1.63461
4.62215,2.25545
4.62215,2.25545
4.62215,2.25545
4.03458,1.73258
3.80619,1.00324
3.80619,1.00324
3.80619,1.00324
3.80619,1.00324
3.79513,0.927404
4.13768,0.838975
4.13768,0.838975
4.13768,0.838975
5.53448,0.569418
4.93836,0.351803
4.93836,0.351803
4.93836,0.351803
4.93836,0.351803
6.09671,0.370439
6.09671,0.370439
6.11558,1.41632
4.94629,2.5334
5.39063,1.03816
5.39063,1.03816
5.39063,1.03816
5.39063,1.03816
5.3579,1.1222
5.74841,1.69423
5.96012,0.495055
5.89814,1.03488
5.89814,1.03488
4.71195,1.73697
4.71195,1.73697
4.71195,1.73697
4.71195,1.73697
3.92532,0.997032
4.12961,0.935911
4.12961,0.935911
4.12961,0.935911
4.12961,0.935911
4.04884,1.59094
5.31462,1.63273
5.31462,1.63273
5.31462,1.63273
5.31462,1.63273
5.31462,1.63273
5.31462,1.63273
5.31462,1.63273
5.85467,1.31979
5.85467,1.31979
5.93586,0.278022
6.24914,0.800196
5.28525,1.01755
5.28525,1.01755
5.92653,0.573398
5.92653,0.573398
4.98721,0.0763963
4.98721,0.0763963
4.98721,0.0763963
4.98721,0.0763963
4.98721,0.0763963
4.94986,0.975869
4.60353,0.570995
5.76372,0.691415
5.76372,0.691415
5.76372,0.691415
5.76372,0.691415
5.76372,0.691415
5.76372,0.691415
5.76372,0.691415
5.76372,0.691415
5.76372,0.691415
5.86695,1.39914
5.9456,0.976228
5.9456,0.976228
5.9456,0.976228
5.9456,0.976228
5.9456,0.976228
5.9456,0.976228
5.9456,0.976228
5.9456,0.976228
5.13022,1.47616
5.05409,1.67449
4.34587,1.43454
4.34587,1.43454
4.34587,1.43454
5.4668,1.29705
5.791,0.236464
5.02402,2.04053
5.02402,2.04053
5.08013,2.21508
5.08013,2.21508
5.08013,2.21508
4.86675,0.972577
4.86675,0.972577
4.80827,0.908983
4.80827,0.908983
5.11877,1.69738
5.11877,1.69738
4.98246,2.12435
4.28755,2.80976
4.28755,2.80976
4.28755,2.80976
4.82568,1.24408
4.82568,1.24408
4.84184,0.767087
4.84184,0.767087
6.07833,0.539159
5.22532,0.536475
4.27053,1.75421
4.58961,1.22856
4.65972,0.422018
4.65972,0.422018
4.65972,0.422018
4.65972,0.422018
4.65972,0.422018
4.65972,0.422018
4.65972,0.422018
4.65972,0.422018
5.12343,2.48735
5.12343,2.48735
4.63893,2.09093
5.61304,3.23364
5.61304,3.23364
5.61304,3.23364
5.50614,2.42003
5.50614,2.42003
5.53967,2.54092
5.53967,2.54092
4.9389,1.94301
4.92865,0.988187
4.92865,0.988187
5.29982,1.80128
6.02135,1.40798
6.02135,1.40798
6.02135,1.40798
5.15916,1.61578
5.15916,1.61578
4.55977,1.47388
4.13467,1.29653
5.36352,0.0528369
5.36352,0.0528369
5.66544,0.205794
5.66544,0.205794
4.98637,2.16813
5.33818,2.50182
5.33818,2.50182
5.33818,2.50182
5.33818,2.50182
5.15066,2.53935
5.15066,2.53935
5.90465,1.81323
4.99102,0.464173
4.11251,0.515799
4.01427,0.707883
5.0792,0.898382
5.0792,0.898382
5.0792,0.898382
5.0792,0.898382
4.80863,1.07647
3.82854,1.28892
3.82854,1.28892
3.82854,1.28892
5.56597,2.80786
5.67604,2.64979
5.67604,2.64979
5.67604,2.64979
5.67604,2.64979
5.67604,2.64979
5.67604,2.64979
5.67604,2.64979
5.67604,2.64979
5.73767,2.13966
5.73767,2.13966
5.39101,2.60878
5.39101,2.60878
5.39101,2.60878
5.39101,2.60878
4.92746,2.86819
4.92746,2.86819
4.92746,2.86819
5.58212,2.46927
5.58212,2.46927
5.58212,2.46927
6.10145,2.72005
6.10145,2.72005
6.10145,2.72005
6.10145,2.72005
6.10145,2.72005
6.10145,2.72005
5.61209,1.98639
5.73404,1.78044
5.73404,1.78044
5.2126,1.85241
5.2126,1.85241
5.2126,1.85241
3.3533,1.35078
4.35104,2.43335
4.35104,2.43335
4.35104,2.43335
4.35104,2.43335
4.35104,2.43335
4.35104,2.43335
4.04255,1.52586
4.04255,1.52586
4.36403,1.45049
4.74649,0.967239
4.74649,0.967239
5.48589,1.4828
5.67247,0.91287
4.79339,0.652901
4.79339,0.652901
5.31423,2.13851
5.31423,2.13851
5.4525,2.16587
5.4525,2.16587
5.4525,2.16587
5.02091,2.2471
5.02091,2.2471
5.02091,2.2471
5.45478,1.38702
5.59993,1.84306
5.59993,1.84306
5.59993,1.84306
4.94584,1.47269
5.39292,0.0935067
5.21554,0.153646
5.21554,0.153646
5.21554,0.153646
4.46686,1.02095
4.46686,1.02095
4.46686,1.02095
4.46686,1.02095
4.46686,1.02095
4.46686,1.02095
4.46686,1.02095
5.95618,0.986615
5.95618,0.986615
5.95618,0.986615
5.95618,0.986615
5.95618,0.986615
5.95618,0.986615
5.95618,0.986615
5.95618,0.986615
5.47166,1.53441
5.47166,1.53441
5.47166,1.53441
5.14134,0.982088
5.14134,0.982088
4.64138,1.22858
4.64138,1.22858
5.48459,0.563977
5.22411,1.22369
5.09216,1.73043
5.23065,1.5959
5.23065,1.5959
5.23065,1.5959
5.23065,1.5959
4.76089,1.27372
4.76089,1.27372
4.76089,1.27372
4.76089,1.27372
4.76089,1.27372
5.78788,0.753026
5.78788,0.753026
5.78788,0.753026
4.86997,0.346067
4.86997,0.346067
4.86997,0.346067
4.47279,0.330071
4.47279,0.330071
5.12263,1.81961
5.00112,0.575269
5.00112,0.575269
5.00112,0.575269
5.00112,0.575269
5.34961,1.56529
5.08455,0.757203
4.37793,1.56879
4.37793,1.56879
4.37793,1.56879
4.37793,1.56879
4.27274,0.649844
4.0928,0.528262
4.0928,0.528262
4.0928,0.528262
4.0928,0.528262
4.0928,0.528262
4.39269,0.671864
4.39269,0.671864
5.21749,1.81628
5.21749,1.81628
5.07736,1.64154
5.07736,1.64154
5.07736,1.64154
5.07736,1.64154
5.07736,1.64154
5.63712,1.11203
5.63712,1.11203
5.52276,1.03748
5.52276,1.03748
5.52276,1.03748
5.00369,2.95934
5.00369,2.95934
5.00369,2.95934
4.93707,1.28589
4.93707,1.28589
4.93707,1.28589
4.93707,1.28589
4.93707,1.28589
6.00639,1.59386
6.00639,1.59386
5.03877,1.77191
6.11672,1.43221
4.50489,0.76617
4.50489,0.76617
4.47057,0.907224
4.47057,0.907224
4.47057,0.907224
4.47057,0.907224
4.45941,0.714687
4.7129,0.318009
4.7129,0.318009
4.7129,0.318009
5.09547,1.28006
5.34195,1.67388
5.56703,0.62239
5.05427,0.520638
5.05427,0.520638
5.05427,0.520638
5.3302,0.84556
5.3302,0.84556
5.77276,0.857953
5.88607,1.45025
5.88607,1.45025
6.05433,0.685662
6.05433,0.685662
6.05433,0.685662
6.05433,0.685662
6.05433,0.685662
6.05433,0.685662
6.05433,0.685662
5.65067,0.898762
5.80445,1.84975
5.80445,1.84975
5.60502,1.21879
5.60502,1.21879
5.60502,1.21879
5.60502,1.21879
5.60502,1.21879
5.60502,1.21879
4.56389,1.25116
4.56389,1.25116
4.56389,1.25116
4.69348,0.48647
4.69348,0.48647
4.69348,0.48647
4.69348,0.48647
5.43781,1.13651
6.11582,0.736884
6.11582,0.736884
5.83274,0.674848
5.83274,0.674848
5.45122,1.96326
5.07711,1.63151
6.85492,0.790419
6.85492,0.790419
6.14597,2.17391
6.14597,2.17391
6.14597,2.17391
6.14597,2.17391
6.14597,2.17391
6.14597,2.17391
6.39333,1.16971
6.39333,1.16971
6.5511,1.32515
6.5511,1.32515
6.5511,1.32515
6.5511,1.32515
6.5511,1.32515
6.23645,1.24199
6.23645,1.24199
6.23645,1.24199
4.73916,1.01028
5.37099,0.490668
5.37099,0.490668
4.76666,0.906444
4.76666,0.906444
4.76666,0.906444
5.14274,0.961171
5.14274,0.961171
4.6094,1.42808
4.6094,1.42808
5.4469,0.83973
5.4469,0.83973
5.40837,0.808524
5.40837,0.808524
4.12766,0.932825
4.43514,0.371885
4.43514,0.371885
4.43514,0.371885
4.71773,0.953234
3.84809,0.526573
3.80913,1.90582
4.98824,2.3154
4.98824,2.3154
4.98824,2.3154
6.28064,0.700698
6.28064,0.700698
6.28064,0.700698
6.28064,0.700698
4.61524,0.264764
4.61524,0.264764
4.73518,0.691679
4.36301,0.331259
4.36301,0.331259
4.36301,0.331259
4.36301,0.331259
4.61141,1.13588
4.61141,1.13588
4.61141,1.13588
4.61141,1.13588
4.50294,0.649107
4.50294,0.649107
4.50294,0.649107
4.77503,2.01324
4.94301,1.03586
4.94301,1.03586
4.94301,1.03586
4.94301,1.03586
5.48102,1.66155
4.2645,0.48622
4.2645,0.48622
4.2645,0.48622
4.2645,0.48622
4.2645,0.48622
4.43987,0.742543
4.43987,0.742543
4.43987,0.742543
4.43987,0.742543
4.43987,0.742543
4.42759,1.30448
4.42759,1.30448
4.05624,2.03455
4.05624,2.03455
4.68873,2.1839
4.68873,2.1839
4.56076,2.14769
4.6044,2.22205
4.6044,2.22205
4.1686,1.67838
4.34049,1.71379
4.73168,1.8976
4.73168,1.8976
4.73168,1.8976
4.73168,1.8976
4.73168,1.8976
4.73168,1.8976
5.41219,1.54944
5.41219,1.54944
5.41219,1.54944
5.41219,1.54944
5.41219,1.54944
5.41219,1.54944
4.68964,1.90856
4.68964,1.90856
4.68964,1.90856
4.17916,0.495803
4.56138,0.581351
4.56138,0.581351
4.22764,0.553478
4.22764,0.553478
4.22764,0.553478
4.22764,0.553478
4.22764,0.553478
4.07317,1.01177
5.42541,1.41365
5.42541,1.41365
5.42541,1.41365
5.42541,1.41365
5.42541,1.41365
5.5197,0.968499
5.3267,0.7001
5.3267,0.7001
5.3267,0.7001
5.3267,0.7001
5.3267,0.7001
5.3267,0.7001
5.3267,0.7001
5.3267,0.7001
5.52173,0.342401
4.65514,1.23655
5.39943,1.85291
5.58697,1.79149
5.26724,0.446198
4.90313,0.77703
4.90313,0.77703
4.40447,1.11987
4.40447,1.11987
4.40447,1.11987
5.73368,0.507349
4.51487,0.928787
4.54405,0.590834
4.30228,0.566472
4.30228,0.566472
4.92122,1.54015
4.79312,1.6934
