'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_uu_g4','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_ud_g4','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_us_g4','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3','InvCoshPar_ss_g4'
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.70786,-0.709041,0.544647,0.0102239,-0.0632803,-0.00675674,0.77458,-0.256682,0.260075,-0.391313,-0.129521,0.015984,1.83823,0.212905,-0.670159,0.0918751,-0.0932268,0.0396503,1.96268,-0.821626,-0.555736,0.467747,0.0687593,-0.0235473
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.83169,-0.576045,0.26472,-0.00852132,-0.0846118,-0.00557451,0.913068,-0.303858,0.108408,-0.335824,-0.107363,0.00297443,1.9219,0.1363,-0.697858,-0.0362835,-0.0695126,0.0377487,1.69323,-0.860177,-0.494731,0.453442,0.0289968,-0.0377747
1.88065,-0.648552,0.300465,-0.0734851,-0.0329388,-0.0123479,1.06516,-0.568383,0.324127,-0.397989,-0.0649296,0.0111222,1.87193,0.0633682,-0.249611,0.164207,-0.0236177,0.0406681,1.66161,-0.705932,-0.326316,0.310089,0.0276415,-0.0319279
1.8902,-0.706768,0.370444,-0.0888385,-0.0611939,-0.00555949,1.05004,-0.631143,0.135668,-0.353426,-0.0425378,0.0107201,1.93289,0.0953013,-0.0759843,0.0849743,-0.00164167,0.0285201,1.54883,-0.741055,0.00157832,0.176214,0.003346,-0.0100836
1.88971,-0.748069,0.593309,-0.123171,-0.0484009,0.00325007,1.03642,-0.599817,0.628285,-0.272255,0.00991301,0.0225535,1.92189,0.315586,-0.181573,-0.122316,-0.0414016,0.0314918,1.43854,-0.633498,-0.151173,0.221674,-0.00369484,-0.0216797
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.90985,-0.759176,0.224717,-0.00976517,-0.037729,0.0117821,1.2057,-0.53305,0.741708,-0.239857,0.00394837,0.0383226,1.8478,0.147992,-0.594466,-0.0855682,-0.0978393,0.0339501,1.42012,-0.836281,-0.11278,0.226276,-0.000833204,-0.037688
1.77756,-0.723224,0.188297,0.0988135,-0.0462421,0.000952947,1.35337,-0.530458,0.786383,-0.114277,-0.019291,0.0296687,1.92266,0.374675,-0.711511,0.0130958,-0.131631,0.031639,1.60525,-0.985648,-0.122047,0.238718,-0.00678889,-0.0347122
1.77756,-0.723224,0.188297,0.0988135,-0.0462421,0.000952947,1.35337,-0.530458,0.786383,-0.114277,-0.019291,0.0296687,1.92266,0.374675,-0.711511,0.0130958,-0.131631,0.031639,1.60525,-0.985648,-0.122047,0.238718,-0.00678889,-0.0347122
1.77756,-0.723224,0.188297,0.0988135,-0.0462421,0.000952947,1.35337,-0.530458,0.786383,-0.114277,-0.019291,0.0296687,1.92266,0.374675,-0.711511,0.0130958,-0.131631,0.031639,1.60525,-0.985648,-0.122047,0.238718,-0.00678889,-0.0347122
1.77756,-0.723224,0.188297,0.0988135,-0.0462421,0.000952947,1.35337,-0.530458,0.786383,-0.114277,-0.019291,0.0296687,1.92266,0.374675,-0.711511,0.0130958,-0.131631,0.031639,1.60525,-0.985648,-0.122047,0.238718,-0.00678889,-0.0347122
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
1.77409,-0.827302,-0.102271,-0.0914572,0.0163221,-0.0053063,1.24172,-0.533158,0.714258,-0.263362,-0.0782082,0.019985,1.7787,0.39226,-0.909468,0.0167927,-0.109289,0.0346205,1.4111,-0.835628,-0.0179576,0.203967,-0.00400589,-0.0232439
